지자체,시장명,시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만)
경남창원시,산호동상점가,3108,120,2,0,0,120,15,0,135,1,2,2,2,2,2,2,100,2,2,2,2
경북영주시,풍기선비골인삼시장,14961,70,13,13,0,70,3,0,73,1,1,1,1,1,1,1,100,1,1,2,2
서울강동구,천호공구거리상점가,8537,107,0,0,0,107,3,0,110,1,2,2,2,2,2,2,90,2,2,2,2
서울구로구,고척골목시장상점가,5408,50,1,0,0,50,0,0,50,1,2,2,2,2,2,2,63,1,2,2,2
서울노원구,상계역전종합상가,7801,110,5,15,0,110,240,0,350,1,1,1,1,1,1,2,90,1,1,2,2
서울노원구,상계주공1단지(가)상가,2500,51,29,0,2,51,0,2,53,1,2,1,1,1,1,1,99,1,1,2,2
서울노원구,시영2단지 무지개종합상가,1500,81,4,3,65,81,135,65,281,1,2,1,1,2,2,1,0,1,1,2,2
서울노원구,시영B상가,3791,70,1,0,0,70,0,0,70,1,1,1,1,1,1,2,99,2,1,2,2
서울도봉구,쌍문역둘리상점가상인회,5365,120,0,0,0,120,0,0,120,2,2,2,2,2,2,2,0,2,2,2,2
서울중구,백학시장 상점가,5291,82,0,0,0,82,420,0,502,1,2,1,2,1,2,2,100,1,2,2,2
서울중구,청계상가,1370,354,0,0,0,354,200,0,554,1,1,1,1,1,2,2,10,1,1,2,1
서울중랑구,장미제일시장,1952,56,0,0,0,56,60,0,116,1,2,2,1,2,2,2,60,2,1,2,2
대구중구,북성로 상점가,11679,400,10,0,0,400,100,0,500,1,2,2,2,2,2,2,99,1,1,2,2
인천중구,차이나타운로상점가,2037,30,3,0,0,30,33,0,63,1,2,2,1,1,2,2,100,1,2,2,2
경기과천시,과천상점가,,137,2,2,0,137,72,0,209,1,2,2,2,1,1,2,100,1,2,2,1
경기시흥시,오이도전통수산시장,3415,54,0,0,0,54,0,0,54,1,2,1,1,1,1,2,80,1,1,2,2
경기양평군,양동쌍학시장,26707,89,12,0,11,89,0,7,96,1,1,1,2,2,1,1,100,2,1,2,2
강원춘천시,명동상점가,24119,150,3,0,0,150,250,0,400,1,2,2,2,2,2,2,90,1,2,2,2
전북김제시,화동길 상점가,5232,60,0,0,0,60,18,0,78,1,2,1,2,2,2,2,80,2,2,2,2
전북완주군,고산구시장상점가,17751,200,2,0,4,200,3,4,207,1,2,2,2,2,2,2,100,2,2,2,2
경북김천시,평화로상가,35892,230,20,0,0,230,45,0,275,1,2,1,2,2,2,2,80,1,2,2,2
경북포항시,청림시장,2053,12,10,8,0,12,2,0,14,1,2,2,2,2,2,2,100,2,1,2,2
경북포항시,환호그린빌시장,2486,22,7,3,0,22,3,0,25,1,2,2,2,2,2,2,90,2,1,2,2
경북포항시,광장시장 (대도오광장종합회시장),1269,10,24,3,0,10,6,0,16,1,2,2,2,2,2,2,60,2,1,2,2
경남사천시,삼천포전통수산시장,4380,66,6,0,89,66,15,89,170,1,1,1,1,1,1,1,20,1,1,1,2
경남양산시,석계시장,535,16,0,0,14,16,0,14,30,1,2,2,2,2,2,2,30,2,2,1,2
서울강남구,도곡시장,5396,55,2,0,0,55,120,0,175,1,1,1,1,1,1,2,100,2,1,2,2
경기부천시,심곡복개천 상점가,17627,30,40,100,0,30,0,0,30,1,2,2,2,2,2,2,70,1,2,2,2
경기부천시,원미금강 상점가,3291,43,0,2,2,43,0,2,45,2,2,2,2,2,2,2,0,2,1,2,2
경기여주시,여주세종시장상점가,7096,53,20,0,95,53,22,95,170,1,2,1,2,2,2,2,100,2,2,2,2
경기여주시,오학동상점가 ,5240,50,0,0,0,50,10,0,60,1,2,2,2,2,2,2,100,2,2,2,2
경기여주시,점봉동상점가,6731,30,0,0,0,30,50,0,80,1,2,1,2,2,2,2,100,2,2,2,1
경기여주시,가남상점가,2520,120,0,0,45,120,50,45,215,1,2,2,2,2,2,2,98,1,2,2,2
충북제천시,제천고추시장,20703,86,0,0,0,86,15,0,101,1,2,1,2,2,2,2,100,1,1,2,2
전북군산시,강천상가,3368,64,12,0,0,64,20,0,84,1,1,1,1,1,1,1,100,1,1,2,2
전북정읍시,연지상가번영회,,238,12,0,0,238,50,0,288,1,2,2,2,1,2,2,100,1,2,2,2
전남순천시,부영3차상가번영회,16063,55,0,0,0,55,20,0,75,1,2,1,2,1,1,1,100,1,1,2,2
전남순천시,연향2지구상가번영회,57198,95,5,0,0,95,0,0,95,1,2,2,2,2,2,2,100,1,2,2,2
전남순천시,우석로상가번영회,30266,43,0,0,0,43,0,0,43,1,2,2,2,2,2,2,100,2,2,2,2
전남순천시,장천동상가번영회,80496,230,0,0,0,230,0,0,230,1,2,2,2,2,2,2,70,2,2,2,2
경북김천시,부곡시장,2014,22,1,0,0,22,1,0,23,1,1,1,1,1,1,1,100,2,1,2,2
경북김천시,중앙시장,15263,50,50,0,0,50,10,0,60,1,2,1,1,2,2,2,80,1,1,2,2
경북문경시,문화의거리 행복상점가,1999,140,10,0,0,140,15,0,155,1,1,1,1,1,1,1,100,2,2,2,2
경북문경시,점촌역전상점가,2000,130,17,5,0,130,20,0,150,1,2,2,2,2,2,2,100,1,2,2,1
경북상주시,남성시장,18848,120,10,0,0,120,20,0,140,1,2,2,2,2,2,2,90,2,2,2,2
경남통영시,죽림상점가,4006,80,20,0,0,80,20,0,100,1,2,2,2,2,2,2,100,2,2,2,2
서울강북구,숭인시장,8399,102,22,0,0,102,35,0,137,1,2,1,1,1,1,2,100,1,1,2,2
서울광진구,능동로골목시장(미인정),1000,69,0,0,5,69,5,5,79,1,2,1,1,1,1,2,100,1,2,2,2
서울도봉구,쌍문시장,2520,88,8,0,0,88,56,0,144,1,2,1,1,1,1,2,100,1,2,2,2
서울동대문구,경동시장,9900,516,40,0,73,516,760,73,1349,1,1,1,1,1,1,1,80,1,1,1,1
서울마포구,동진시장,1107,21,0,0,0,21,8,0,29,1,1,1,1,1,1,1,100,1,1,2,2
서울마포구,마포시장,6500,70,0,0,0,70,193,0,263,1,1,1,1,1,1,1,90,1,1,2,2
서울서대문구,포방터시장,4000,80,8,0,1,80,33,1,114,1,1,1,1,1,1,1,100,1,1,2,2
서울영등포구,영등포유통상가,21754,997,40,0,0,997,1510,0,2507,1,1,1,1,1,1,1,100,1,1,2,1
서울종로구,광장시장,64290,1206,536,0,500,1206,1500,542,3248,1,1,1,1,1,1,1,100,1,1,1,2
서울중구,에리어식스(벨포스트),1621,370,17,0,0,370,50,0,420,1,1,1,1,1,1,1,90,1,1,2,2
서울중구,숭례문수입상가,45478,550,10,7,0,550,100,0,650,1,1,1,1,1,1,1,30,1,1,2,2
서울중구,청평화시장,2142,1254,0,0,0,1254,550,0,1804,1,1,1,1,1,1,2,100,1,1,1,1
부산남구,대연중앙시장,2000,60,1,0,0,60,0,0,60,1,2,1,1,1,1,2,50,2,1,2,2
부산동래구,국민시장,1504,49,29,0,2,49,8,2,59,1,2,1,1,1,1,2,70,2,1,2,2
부산동래구,온천로터리종합시장,2973,4,11,0,0,4,8,0,12,1,1,1,1,1,1,2,100,2,1,2,2
부산부산진구,양정전통시장,10560,70,0,0,7,70,18,7,95,1,2,2,2,2,1,2,30,2,2,2,2
부산북구,정이있는구포시장,32091,1036,0,0,150,1036,1414,150,2600,1,1,1,1,1,1,2,100,1,1,1,2
부산사상구,감전제일상가시장,2173,49,8,0,0,49,43,0,92,1,2,2,1,2,2,2,10,2,1,2,2
부산사상구,고려쇼핑센터,6600,151,0,0,0,151,57,0,208,1,2,2,2,1,1,2,60,1,1,2,1
부산사상구,부산광역시철강판매협동조합,1980,50,0,0,0,50,103,0,153,1,2,2,2,2,2,2,10,1,2,2,2
부산수영구,동방시장,990,9,21,0,0,9,0,0,9,1,1,1,1,1,2,2,100,1,1,2,2
부산해운대구,반송시장,2483,20,2,0,2,20,7,2,29,1,1,1,1,1,1,1,80,1,1,1,1
인천동구,송현자유시장,4950,51,40,0,0,51,10,0,61,1,2,1,1,1,1,1,50,1,1,2,2
광주남구,봉선시장,3855,64,0,0,0,64,3,0,67,1,2,1,1,1,1,2,100,1,1,1,2
광주동구,산수시장,6611,75,0,0,19,75,10,19,104,1,1,1,1,1,1,2,100,2,2,2,2
대전동구,정원시장,20723,77,10,3,0,77,20,0,97,1,1,1,1,1,1,1,100,1,1,1,2
대전중구,용두전통시장,4560,20,0,6,0,20,20,0,40,1,2,1,1,1,2,2,90,1,2,2,2
대전중구,유천전통시장,12524,70,0,0,9,70,14,9,93,1,1,1,1,1,1,1,90,2,1,1,2
경기남양주시,광릉5일장,2690,0,0,0,24,0,0,24,24,1,2,1,1,2,2,2,30,2,1,2,2
경기부천시,원미부흥시장,3470,60,0,0,8,60,60,8,128,1,2,1,1,1,1,2,100,1,2,1,2
경기성남시,분당종합시장,2359,45,3,0,0,45,24,0,69,1,1,1,1,1,1,1,100,1,1,2,1
경기성남시,야탑에이스코아시장,7421,21,0,0,0,21,32,0,53,1,1,1,1,1,1,1,100,1,1,2,1
경기성남시,현대프라자시장,1158,150,9,0,0,150,50,0,200,1,1,1,1,1,1,1,10,1,1,2,1
경기여주시,제일시장,6600,67,0,0,40,67,11,40,118,1,2,1,1,1,1,2,80,1,1,2,2
경기연천군,연천5일장,660,0,0,0,18,0,0,18,18,1,2,2,1,2,2,2,0,1,1,2,2
경기용인시,용인5일장,2690,0,0,0,84,0,0,84,84,1,1,1,1,2,2,2,40,1,1,2,2
경기의정부시,의정부시장,3173,43,17,0,0,43,80,0,123,1,1,1,1,1,1,1,100,1,1,1,2
경기파주시,봉일천시장,3300,50,10,0,0,50,0,0,50,1,2,1,1,1,1,2,80,1,1,1,2
경기포천시,송우공설시장,3300,0,0,0,86,0,3,86,89,1,2,1,1,1,2,2,100,1,1,1,2
경기포천시,일동공설시장,3300,0,0,0,50,0,0,50,50,1,1,1,1,2,2,2,0,1,1,2,2
강원삼척시,근덕5일장,2690,3,1,0,30,3,0,30,33,1,1,1,1,1,1,2,100,2,1,1,2
강원삼척시,도계5일장,2690,0,0,0,35,0,0,35,35,1,2,1,1,1,1,2,10,2,1,2,2
강원삼척시,도계전두시장,4986,33,7,6,0,33,4,0,37,1,2,1,1,1,1,1,100,1,1,1,2
강원삼척시,도계중앙시장,918,16,14,0,0,16,4,0,20,1,1,1,1,1,1,2,100,2,1,1,2
강원삼척시,삼척5일장,16500,0,0,0,76,0,0,76,76,1,1,1,1,1,2,2,90,1,1,1,2
강원삼척시,호산5일장,3300,10,0,0,48,10,0,48,58,2,2,2,2,2,2,2,0,2,1,2,2
강원삼척시,호산시장,2063,11,8,0,20,11,0,20,31,1,1,1,1,1,1,2,100,2,1,2,2
강원영월군,영월종합상가시장,3184,120,1,0,10,120,20,10,150,1,1,1,1,1,1,1,100,1,1,1,2
강원영월군,주천정기시장,1322,13,4,13,32,13,4,32,49,1,2,1,1,1,1,1,80,1,1,2,2
강원인제군,서화5일장,1650,74,15,5,12,74,0,12,86,1,2,1,1,2,2,2,90,2,1,1,2
강원인제군,신남5일장,726,45,10,5,16,45,6,16,67,1,2,1,1,1,1,2,90,2,1,2,2
강원태백시,철암장,2690,0,10,0,22,0,0,22,22,1,2,2,1,2,2,2,50,2,1,2,2
강원태백시,통리장,2690,0,10,0,200,0,0,200,200,1,1,1,1,1,1,2,100,1,1,1,2
충북괴산군,연풍전통시장,1810,57,0,0,7,57,15,7,79,1,2,1,1,2,2,2,100,2,1,1,2
충북보은군,삼승원남시장(원남재래시장),6000,58,0,0,7,58,0,9,67,1,1,1,1,1,1,2,100,1,1,1,2
충북보은군,회인재래시장,10673,33,5,0,25,33,33,25,91,1,1,1,2,2,2,2,30,1,1,1,2
충북옥천군,청산시장(청산재래시장),2000,35,4,0,35,35,5,35,75,1,1,1,1,2,2,2,10,1,1,2,2
충북충주시,엄정내창시장,24983,90,10,0,10,90,46,10,146,1,2,1,2,2,2,2,100,2,2,2,2
충남예산군,광시시장,3911,10,0,0,20,10,18,20,48,1,2,1,2,1,1,1,50,1,1,2,2
충남예산군,삽교시장,8813,10,0,0,30,10,0,30,40,1,2,1,2,2,2,2,50,2,1,2,2
전북익산시,서동시장,1989,60,0,0,14,60,25,14,99,1,1,1,1,1,1,1,100,1,1,1,2
전북익산시,익산금마시장,3429,29,0,11,30,29,0,30,59,1,1,1,1,1,1,1,100,1,1,1,2
전북익산시,중앙시장,3684,79,43,0,15,79,12,15,106,1,1,1,1,1,1,1,100,1,1,1,2
전남고흥군,고흥전통시장,7038,121,0,0,34,121,20,34,175,1,1,1,1,1,1,1,100,1,1,1,2
전남목포시,동부시장,20708,243,7,0,36,243,36,51,330,1,1,1,1,1,1,1,100,1,1,1,2
전남목포시,목포종합수산시장,5559,120,15,0,0,120,15,0,135,1,1,1,1,1,1,2,90,1,1,1,2
전남무안군,망운전통시장,4505,11,3,0,20,11,9,20,40,1,2,2,1,2,2,2,70,2,1,1,2
전남순천시,괴목시장,6646,50,7,0,25,50,20,25,95,1,2,1,1,2,1,2,100,1,1,2,2
전남순천시,승주시장,7357,21,0,0,10,21,5,10,36,1,2,1,1,2,2,2,100,2,1,2,2
전남순천시,중앙시장,991,30,0,0,0,30,12,0,42,1,1,1,1,1,1,1,100,1,1,2,2
전남여수시,덕양시장,8159,14,0,0,0,14,0,0,14,1,2,1,1,2,2,2,100,2,1,2,2
전남여수시,중앙선어시장,6600,40,0,0,20,40,10,20,70,1,1,1,1,1,1,1,100,1,1,1,2
전남완도군,노화읍5일시장,625,21,0,0,69,21,10,69,100,1,2,1,1,1,1,2,100,1,1,2,2
전남함평군,나산시장,2423,7,2,0,8,7,2,8,17,1,2,1,1,2,1,2,100,1,1,1,2
경남고성군,고성시장,33058,300,20,0,100,300,30,100,430,1,1,1,1,1,1,1,100,1,1,1,2
경남고성군,영오시장,990,21,0,0,4,21,8,4,33,1,2,2,1,2,2,2,10,2,1,2,2
경남창원시,구암현대시장,1203,55,4,0,0,55,2,0,57,1,1,1,1,1,1,1,90,2,1,1,2
경남창원시,덕산그린피아상가,2943,68,16,0,0,68,11,0,79,1,1,1,1,1,1,2,50,1,1,2,1
경남창원시,마천시장,1280,6,18,0,10,6,29,10,45,1,2,1,1,2,2,2,20,2,1,1,2
경남창원시,북동공설시장,4100,40,0,0,0,40,10,0,50,1,1,1,1,1,1,2,50,1,1,1,1
경남하동군,화개장터,8226,65,0,0,10,65,65,10,140,1,1,1,1,1,1,1,70,1,1,2,2
제주서귀포시,모슬포중앙시장,3300,73,4,4,5,73,7,5,85,1,1,1,1,1,1,1,100,1,1,1,2
서울종로구,충신시장,4000,58,2,0,0,58,0,0,58,1,2,2,2,2,2,2,60,1,2,2,2
부산해운대구,반송1번가,4085,50,14,0,0,50,12,0,62,1,2,1,1,2,2,2,80,1,2,2,2
광주동구,나무전거리,6082,86,17,10,0,86,16,0,102,1,2,2,1,2,2,2,80,1,2,2,2
광주동구,지산유원지,12500,45,0,0,0,45,50,0,95,1,2,2,2,2,2,2,100,2,1,2,2
경기여주시,여주375아울렛상점가,34860,107,73,15,0,107,113,0,220,1,2,2,1,2,2,2,100,1,1,2,1
경기의정부시,로데오거리상점가,8306,108,0,1,0,108,309,0,417,1,2,1,2,2,2,2,100,1,1,2,2
경기화성시,북광장상가,21518,113,0,1,5,113,4,5,122,1,1,1,1,1,1,1,80,1,1,1,2
강원춘천시,육림고개 상점가,21518,76,0,0,0,76,0,0,76,1,2,1,1,2,2,2,90,1,1,2,2
강원태백시,황지시장상점가,2400,76,10,0,8,76,0,8,84,1,2,1,1,1,1,2,100,1,1,1,2
충남아산시,배방상점가,6182,141,10,5,0,141,474,0,615,1,2,2,2,2,2,2,100,1,2,2,2
충남천안시,두정동상점가,135077,327,17,3,9,327,601,9,937,1,1,1,1,1,1,2,80,2,2,2,1
전북익산시,그린상점가,2013,60,10,0,0,60,18,0,78,1,1,1,1,1,1,2,30,1,2,2,2
전남순천시,금당상가,43374,527,0,0,0,527,423,0,950,1,2,1,1,1,2,2,90,1,1,2,2
전남순천시,연향패션상가,39696,131,30,15,0,131,208,0,339,1,1,1,1,1,1,2,100,1,1,2,2
전남순천시,왕지상가,19834,69,10,0,0,69,150,0,219,1,1,1,1,2,2,2,100,1,1,2,2
전남순천시,중앙시민로상점가,10800,116,10,0,0,116,134,0,250,1,2,1,1,2,2,2,100,1,2,1,2
서울중구,명동지하쇼핑센터,1554,63,0,0,0,63,10,0,73,1,1,1,1,1,1,1,40,1,1,2,2
서울중구,을지로지하쇼핑센터,20334,191,20,0,0,191,48,0,239,1,1,1,1,1,1,1,100,1,1,1,2
서울중구,을지입구지하쇼핑센터,2271,60,0,0,0,60,33,0,93,1,1,1,1,1,1,1,100,1,1,2,2
서울중구,회현지하쇼핑센터,9031,228,0,0,0,228,77,0,305,1,1,1,1,1,1,1,100,1,1,2,2
부산중구,남포역S지하상가,2620,42,1,0,0,42,43,0,85,1,1,1,1,1,1,1,100,1,1,2,1
인천미추홀구,제물포지하상가,5000,217,60,0,0,217,5,0,222,1,1,1,1,1,1,2,100,1,1,2,2
경기남양주시,금곡홍유릉상점가,5375,90,5,5,20,90,0,20,110,1,2,1,2,2,2,2,50,2,2,2,2
경기용인시,구갈상점가,9715,200,10,5,30,200,0,30,230,1,1,2,1,1,2,2,99,2,2,2,2
서울마포구,합정시장,900,10,0,0,0,10,0,0,10,1,2,2,2,2,2,2,30,1,1,2,2
전남순천시,주암시장,23100,73,0,0,15,73,15,15,103,1,1,1,2,2,2,2,50,1,1,1,2
서울서대문구,신촌 상점가,1814,13,2,1,0,13,25,0,38,1,1,2,2,2,2,2,30,1,1,2,2
서울서초구,엔터식스 강남점,1556,50,2,0,0,50,100,0,150,1,1,1,1,1,1,1,30,1,1,2,1
경기과천시,중앙동상점가,,15,2,1,0,15,25,0,40,1,1,1,1,1,2,2,30,1,2,2,2
경기남양주시,덕소상점가,3572,13,2,0,3,13,5,3,21,1,2,2,2,2,2,2,30,1,2,2,2
경기남양주시,맷돌모루상점가,2642,10,2,1,3,10,20,3,33,1,1,1,2,2,2,2,30,1,2,2,2
경기여주시,강변상점가,5136,20,2,0,3,20,40,3,63,1,1,1,2,2,2,2,30,1,2,2,2
강원태백시,중앙로 상점가 ,2004,15,3,2,5,15,25,5,45,1,1,1,2,2,2,2,30,1,2,2,2
서울종로구,대일상가(낙원지하상가),8866,112,20,0,0,112,0,0,112,1,1,1,1,1,2,2,80,1,1,2,2
서울중구,Team204,5880,100,0,0,0,100,100,0,200,1,1,1,1,1,1,1,30,1,1,2,1
경기여주시,터미널상점가,9017,50,0,0,0,50,50,0,100,1,2,1,2,2,2,2,80,1,2,2,2
전남여수시,흥국상가,15873,100,0,0,0,100,100,0,200,1,2,1,2,2,2,2,80,1,2,2,2
