사업명,지원연도,시장명,지원금액(단위_백만원),지자체,배송서비스,장보기서비스,행정동명,시장유형명,상점수,시장운영기간,추가설명,화장실존재여부,주차장존재여부,위치위도,위치경도,시군구시장수,시군구상점수,인구수,시설인구수,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만),시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,청년몰점포수,상인회 조직형태,상인회 가입점포 수 - 점포수,점포수,상인회_가입률,가맹점수,가맹률
문화관광형시장,2022,인천모래내전통시장,240.0,인천남동구,0.0,1.0,구월4동,상설장,216.0,매일,"농산물,축산물,수산물,의류/신발,음식점업",Y,Y,37.45383617,126.7213345,8.0,1694.0,430153.0,253.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,21441.0,205.0,0.0,0.0,7.0,205.0,2390.0,8.0,2603.0,,법적단체,208.0,216.0,0.9629629629629628,148.0,68.51851851851852
문화관광형시장,2023,인천축산물시장,264.0,인천서구,1.0,1.0,가좌4동,상설장,117.0,매일,"축산물,수산물,기타소매업",Y,Y,37.47899257,126.6884571,5.0,608.0,451980.0,743.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,80.0,1.0,1.0,2.0,2.0,35047.0,117.0,8.0,0.0,1.0,117.0,600.0,1.0,718.0,,법적단체,93.0,117.0,0.7948717948717948,67.0,57.26495726495726
첫걸음기반조성,2020,인천축산물시장,140.0,인천서구,1.0,1.0,가좌4동,상설장,117.0,매일,"축산물,수산물,기타소매업",Y,Y,37.47899257,126.6884571,5.0,608.0,451980.0,743.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,80.0,1.0,1.0,2.0,2.0,35047.0,117.0,8.0,0.0,1.0,117.0,600.0,1.0,718.0,,법적단체,93.0,117.0,0.7948717948717948,67.0,57.26495726495726
문화관광형시장,2023,인헌시장,252.0,서울관악구,0.0,0.0,인헌동,상설장,50.0,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,37.47486164,126.9647704,14.0,1069.0,486206.0,454.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,6223.0,54.0,0.0,0.0,5.0,54.0,31.0,5.0,90.0,,법적단체,50.0,50.0,1.0,53.0,106.0
첫걸음기반조성,2022,인헌시장,135.0,서울관악구,0.0,0.0,인헌동,상설장,50.0,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,37.47486164,126.9647704,14.0,1069.0,486206.0,454.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,6223.0,54.0,0.0,0.0,5.0,54.0,31.0,5.0,90.0,,법적단체,50.0,50.0,1.0,53.0,106.0
첫걸음기반조성,2022,일신시장(부일종합시장),162.0,인천부평구,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2732.0,70.0,10.0,10.0,0.0,70.0,0.0,0.0,70.0,,법적단체,35.0,79.0,0.4430379746835443,50.0,63.29113924050633
문화관광형시장,2022,자양전통시장,220.0,서울광진구,0.0,1.0,자양1동,상설장,136.0,매일,"농산물,축산물,수산물,가공식품,음식점업",Y,Y,37.53495924,127.0798018,12.0,802.0,334706.0,417.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,8670.0,132.0,0.0,0.0,3.0,132.0,0.0,0.0,132.0,,법적단체,135.0,136.0,0.9926470588235294,,
문화관광형시장,2022,자유시장,176.0,경남진주시,1.0,1.0,상대동,상설장,144.0,매일,"농산물,축산물,수산물,가공식품,가정용품",Y,Y,35.18016822,128.1103048,13.0,2179.0,286399.0,131.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,2373.0,122.0,1.0,0.0,53.0,122.0,0.0,53.0,175.0,,임의단체,137.0,144.0,0.9513888888888888,,
문화관광형시장,2022,자유시장,190.0,전남목포시,1.0,1.0,삼학동,상설장,168.0,매일,"농산물,축산물,수산물,기타소매업,근린생활서비스",Y,Y,34.79296436,126.4030678,7.0,865.0,177888.0,205.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,6304.0,148.0,16.0,0.0,2.0,148.0,45.0,2.0,195.0,,법적단체,153.0,168.0,0.9107142857142856,,
문화관광형시장,2017,자유시장,1620.0,부산동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,자유시장,230.0,전남목포시,1.0,1.0,삼학동,상설장,168.0,매일,"농산물,축산물,수산물,기타소매업,근린생활서비스",Y,Y,34.79296436,126.4030678,7.0,865.0,177888.0,205.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,6304.0,148.0,16.0,0.0,2.0,148.0,45.0,2.0,195.0,,법적단체,153.0,168.0,0.9107142857142856,,
문화관광형시장,2018,작전시장,860.0,인천계양구,1.0,1.0,작전2동,상설장,120.0,매일,"농산물,축산물,가공식품,음식점업,기타소매업",Y,Y,37.53248718,126.724325,3.0,363.0,229796.0,633.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,99.0,2.0,1.0,1.0,2.0,10900.0,99.0,1.0,0.0,14.0,99.0,0.0,14.0,113.0,,법적단체,105.0,120.0,0.875,86.0,71.66666666666667
첫걸음기반조성,2022,장량성도시장,135.0,경북포항시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1320.0,52.0,3.0,0.0,16.0,52.0,32.0,16.0,100.0,,임의단체,51.0,54.0,0.9444444444444444,,
문화관광형시장,2023,장림골목시장,252.0,부산사하구,1.0,1.0,장림1동,상설장,95.0,매일,"농산물,수산물,가공식품,의류/신발,음식점업",N,Y,35.08046852,128.9676774,15.0,1365.0,255409.0,187.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,2.0,2.0,2.0,2670.0,83.0,0.0,0.0,0.0,83.0,117.0,0.0,200.0,,법적단체,88.0,95.0,0.9263157894736842,40.0,42.10526315789473
첫걸음기반조성,2022,장림골목시장,162.0,부산사하구,1.0,1.0,장림1동,상설장,95.0,매일,"농산물,수산물,가공식품,의류/신발,음식점업",N,Y,35.08046852,128.9676774,15.0,1365.0,255409.0,187.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,2.0,2.0,2.0,2670.0,83.0,0.0,0.0,0.0,83.0,117.0,0.0,200.0,,법적단체,88.0,95.0,0.9263157894736842,40.0,42.10526315789473
첫걸음기반조성,2023,장안문거북시장,130.0,경기수원시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,22803.0,129.0,2.0,8.0,0.0,129.0,13.0,0.0,142.0,,법적단체,119.0,137.0,0.8686131386861314,,
문화관광형시장,2021,적성전통시장,188.0,경기파주시,1.0,1.0,적성면,상설장+5일장,86.0,5일+10일,"축산물,가공식품,의류/신발,음식점업,기타소매업",Y,Y,37.9546091,126.9186694,7.0,676.0,372263.0,550.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,1.0,2.0,2.0,9350.0,67.0,7.0,0.0,60.0,67.0,30.0,60.0,157.0,,법적단체,68.0,86.0,0.7906976744186046,48.0,55.81395348837209
문화관광형시장,2023,전곡재래시장,210.0,경기연천군,1.0,1.0,전곡읍,상설장,64.0,매일,"농산물,가공식품,의류/신발,음식점업,기타소매업",Y,Y,38.02706247,127.0681742,1.0,64.0,32200.0,503.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,8516.0,58.0,3.0,0.0,0.0,58.0,50.0,10.0,118.0,,법적단체,60.0,64.0,0.9375,,
첫걸음기반조성,2020,전북대대학로상점가,140.0,전북전주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,29470.0,470.0,50.0,0.0,4.0,470.0,300.0,4.0,774.0,,,,,,,
문화관광형시장,2018,전의왕의물시장,860.0,세종세종시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,20707.0,63.0,10.0,4.0,40.0,63.0,30.0,40.0,133.0,,법적단체,50.0,68.0,0.7352941176470589,,
문화관광형시장,2015,전주모래내시장,1620.0,전북전주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,전주모래내시장,230.0,전북전주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,전주모래내시장,190.0,전북전주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2015,전주신중앙시장(신중앙시장),1560.0,전북전주시,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10422.0,168.0,0.0,0.0,13.0,168.0,126.0,13.0,307.0,,법적단체,167.0,168.0,0.9940476190476192,,
문화관광형시장,2023,전주신중앙시장(신중앙시장),264.0,전북전주시,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10422.0,168.0,0.0,0.0,13.0,168.0,126.0,13.0,307.0,,법적단체,167.0,168.0,0.9940476190476192,,
첫걸음기반조성,2023,전하시장상점가,153.0,울산동구,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0,63.0,12.0,2.0,7.0,63.0,0.0,7.0,70.0,,,,,,,
문화관광형시장,2018,젊음의거리,860.0,울산중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,16834.0,175.0,5.0,0.0,0.0,175.0,590.0,0.0,765.0,,,,,,,
문화관광형시장,2021,젊음의거리,235.0,울산중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,16834.0,175.0,5.0,0.0,0.0,175.0,590.0,0.0,765.0,,,,,,,
디지털전통시장,2022,점촌전통시장(구 신흥시장),75.0,경북문경시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2023,정남진장흥토요시장,210.0,전남장흥군,1.0,1.0,장흥읍,상설장+5일장,140.0,2일+7일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,34.67727214,126.9031396,4.0,237.0,27943.0,117.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,1.0,14568.0,121.0,1.0,0.0,100.0,121.0,30.0,100.0,251.0,,법적단체,120.0,140.0,0.8571428571428571,99.0,70.71428571428572
디지털전통시장,2023,정릉시장,92.5,서울성북구,0.0,1.0,정릉4동,상설장,120.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.60847133,127.0096809,6.0,574.0,399535.0,696.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,2.0,2.0,6236.0,114.0,0.0,0.0,1.0,114.0,86.0,1.0,201.0,,법적단체,87.0,120.0,0.725,84.0,70.0
문화관광형시장,2018,정릉시장,860.0,서울성북구,0.0,1.0,정릉4동,상설장,120.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.60847133,127.0096809,6.0,574.0,399535.0,696.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,2.0,2.0,6236.0,114.0,0.0,0.0,1.0,114.0,86.0,1.0,201.0,,법적단체,87.0,120.0,0.725,84.0,70.0
문화관광형시장,2021,정릉시장,225.0,서울성북구,0.0,1.0,정릉4동,상설장,120.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.60847133,127.0096809,6.0,574.0,399535.0,696.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,2.0,2.0,6236.0,114.0,0.0,0.0,1.0,114.0,86.0,1.0,201.0,,법적단체,87.0,120.0,0.725,84.0,70.0
문화관광형시장,2022,정서진중앙시장,276.0,인천서구,1.0,1.0,가정1동,상설장,131.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,37.51857192,126.675938,5.0,608.0,451980.0,743.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,8042.0,128.0,0.0,0.0,0.0,128.0,128.0,0.0,256.0,,법적단체,130.0,131.0,0.9923664122137404,,
문화관광형시장,2014,정서진중앙시장,1520.0,인천서구,1.0,1.0,가정1동,상설장,131.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,37.51857192,126.675938,5.0,608.0,451980.0,743.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,8042.0,128.0,0.0,0.0,0.0,128.0,128.0,0.0,256.0,,법적단체,130.0,131.0,0.9923664122137404,,
문화관광형시장,2019,정서진중앙시장,460.0,인천서구,1.0,1.0,가정1동,상설장,131.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,37.51857192,126.675938,5.0,608.0,451980.0,743.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,8042.0,128.0,0.0,0.0,0.0,128.0,128.0,0.0,256.0,,법적단체,130.0,131.0,0.9923664122137404,,
문화관광형시장,2015,정선고한시장,1520.0,강원정선군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청년몰활성화,2018,정선아리랑시장,150.0,강원정선군,1.0,1.0,정선읍,상설장+5일장,170.0,2일+7일,"농산물,기타소매업",Y,Y,37.38039035,128.6652264,4.0,392.0,27092.0,69.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,1.0,12355.0,170.0,0.0,0.0,120.0,170.0,180.0,120.0,470.0,10.0,법적단체,169.0,170.0,0.9941176470588236,79.0,46.47058823529412
문화관광형시장,2017,정선임계사통팔달시장,1540.0,강원정선군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,정자시장,230.0,경기수원시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,14976.0,150.0,0.0,0.0,0.0,150.0,180.0,0.0,330.0,,법적단체,149.0,150.0,0.9933333333333332,,
청년몰활성화,2022,제주중앙로상점가,155.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,
문화관광형시장,2014,제주중앙지하상가,1520.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,3896.0,384.0,0.0,0.0,0.0,384.0,195.0,0.0,579.0,,,,,,,
문화관광형시장,2019,제주중앙지하상가,460.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,3896.0,384.0,0.0,0.0,0.0,384.0,195.0,0.0,579.0,,,,,,,
문화관광형시장,2016,제천중앙시장,1560.0,충북제천시,1.0,1.0,중앙동,상설장,707.0,매일,"축산물,의류/신발,가정용품,기타소매업",Y,Y,37.13662753,128.2113,8.0,1135.0,106074.0,93.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,28883.0,497.0,279.0,0.0,0.0,497.0,6.0,7.0,510.0,2.0,법적단체,285.0,707.0,0.4031117397454031,200.0,28.28854314002829
문화관광형시장,2019,제천동문전통시장,440.0,충북제천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2018,제천동문전통시장,270.0,충북제천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,조대 장미의 거리,276.0,광주동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,3305.0,220.0,38.0,0.0,0.0,220.0,800.0,0.0,1020.0,,,,,,,
문화관광형시장,2022,조대 장미의 거리,270.0,광주동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,3305.0,220.0,38.0,0.0,0.0,220.0,800.0,0.0,1020.0,,,,,,,
첫걸음기반조성,2019,조대장미의거리,280.0,경기평택시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,주문진건어물시장,225.0,강원강릉시,1.0,1.0,주문진읍,상설장,98.0,매일,"수산물,기타소매업",Y,Y,37.89114216,128.8287525,7.0,865.0,172656.0,199.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,26359.0,97.0,1.0,0.0,0.0,97.0,180.0,0.0,277.0,,법적단체,91.0,98.0,0.9285714285714286,87.0,88.77551020408163
첫걸음기반조성,2019,주문진건어물시장,270.0,부산부산진구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,주안시민지하도상가,860.0,인천남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2016,중곡제일전통시장(중곡제일시장),1540.0,서울광진구,0.0,1.0,중곡1동,상설장,137.0,매일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,37.56388274,127.0817652,12.0,802.0,334706.0,417.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,12580.0,136.0,3.0,0.0,4.0,136.0,20.0,4.0,160.0,,법적단체,137.0,137.0,1.0,134.0,97.8102189781022
디지털전통시장,2022,중곡제일전통시장(중곡제일시장),75.0,서울광진구,0.0,1.0,중곡1동,상설장,137.0,매일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,37.56388274,127.0817652,12.0,802.0,334706.0,417.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,12580.0,136.0,3.0,0.0,4.0,136.0,20.0,4.0,160.0,,법적단체,137.0,137.0,1.0,134.0,97.8102189781022
디지털전통시장,2023,중랑동부시장(동부골목시장),87.5,서울중랑구,1.0,1.0,상봉2동,상설장,125.0,매일,"농산물,축산물,수산물,가공식품,음식점업",Y,Y,37.59244203,127.0763254,12.0,1059.0,333193.0,314.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,11298.0,129.0,4.0,0.0,20.0,129.0,50.0,20.0,199.0,,법적단체,121.0,125.0,0.968,99.0,79.2
문화관광형시장,2022,중마시장,176.0,전남광양시,1.0,1.0,중마동,상설장,80.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,34.93820312,127.6988496,5.0,358.0,115460.0,322.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,20161.0,80.0,2.0,0.0,0.0,80.0,0.0,0.0,80.0,,법적단체,76.0,80.0,0.95,75.0,93.75
문화관광형시장,2021,중마시장,180.0,전남광양시,1.0,1.0,중마동,상설장,80.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,34.93820312,127.6988496,5.0,358.0,115460.0,322.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,20161.0,80.0,2.0,0.0,0.0,80.0,0.0,0.0,80.0,,법적단체,76.0,80.0,0.95,75.0,93.75
첫걸음기반조성,2021,중앙길(문화의거리)상가,168.0,울산중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.0,102.0,15.0,0.0,0.0,102.0,180.0,0.0,282.0,,,,,,,
문화관광형시장,2016,중앙로상점가,1540.0,경기여주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,중앙로상점가,184.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,222.0,7.0,0.0,6.0,222.0,200.0,6.0,428.0,,법적단체,130.0,140.0,0.9285714285714286,,
청년몰활성화,2022,중앙로상점가,155.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,222.0,7.0,0.0,6.0,222.0,200.0,6.0,428.0,,법적단체,130.0,140.0,0.9285714285714286,,
청년몰활성화,2023,중앙로상점가,200.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,222.0,7.0,0.0,6.0,222.0,200.0,6.0,428.0,,법적단체,130.0,140.0,0.9285714285714286,,
문화관광형시장,2016,중앙로상점가,1540.0,제주제주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청년몰활성화,2020,중앙로상점가,95.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,222.0,7.0,0.0,6.0,222.0,200.0,6.0,428.0,,법적단체,130.0,140.0,0.9285714285714286,,
문화관광형시장,2019,중앙로지하상가,480.0,대전중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,40737.0,590.0,0.0,11.0,0.0,590.0,200.0,0.0,790.0,,,,,,,
문화관광형시장,2021,중앙로지하상가,300.0,대전중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,40737.0,590.0,0.0,11.0,0.0,590.0,200.0,0.0,790.0,,,,,,,
문화관광형시장,2022,중앙로지하상가,240.0,대전중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,40737.0,590.0,0.0,11.0,0.0,590.0,200.0,0.0,790.0,,,,,,,
첫걸음기반조성,2018,중앙로지하상가,270.0,대전중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,40737.0,590.0,0.0,11.0,0.0,590.0,200.0,0.0,790.0,,,,,,,
청년몰활성화,2018,중앙메가프라자,150.0,대전동구,,,중앙동,상설장,151.0,매일,"의류/신발,음식점업,근린생활서비스",Y,Y,36.3267299,127.4339584,14.0,1309.0,202782.0,154.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,2.0,1933.0,104.0,0.0,0.0,0.0,104.0,40.0,0.0,144.0,,임의단체,77.0,151.0,0.5099337748344371,40.0,26.490066225165563
문화관광형시장,2021,중앙시민전통시장,176.0,강원원주시,1.0,1.0,중앙동,상설장,80.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.35126624,127.9497145,7.0,1646.0,282998.0,171.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,4448.0,77.0,1.0,0.0,0.0,77.0,100.0,0.0,177.0,,법적단체,78.0,80.0,0.975,,
문화관광형시장,2022,중앙시민전통시장,160.0,강원원주시,1.0,1.0,중앙동,상설장,80.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.35126624,127.9497145,7.0,1646.0,282998.0,171.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,4448.0,77.0,1.0,0.0,0.0,77.0,100.0,0.0,177.0,,법적단체,78.0,80.0,0.975,,
청년몰활성화,2023,중앙시장,180.0,전북익산시,1.0,1.0,중앙동,상설장,137.0,매일,"농산물,가공식품,의류/신발,기타소매업",Y,Y,35.94206031,126.9497333,10.0,938.0,223610.0,238.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,3684.0,79.0,43.0,0.0,15.0,79.0,12.0,15.0,106.0,,법적단체,80.0,137.0,0.583941605839416,29.0,21.16788321167883
문화관광형시장,2015,중앙시장,1540.0,서울중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2015,중앙시장활성화구역,1640.0,대전동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2019,중앙신시장,290.0,경기안산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,중앙어울림시장,860.0,충북충주시,1.0,1.0,성내.충인동,상설장,43.0,매일,"의류/신발,기타소매업",Y,Y,36.97189318,127.9336123,11.0,1593.0,175962.0,110.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,3508.0,50.0,4.0,0.0,0.0,50.0,0.0,0.0,50.0,,법적단체,40.0,43.0,0.9302325581395348,,
첫걸음기반조성,2018,중앙인정시장,270.0,경기안양시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2023,증평장뜰시장,210.0,충북증평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2022,증평장뜰시장,135.0,충북증평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2022,증평장뜰재래시장,135.0,충북증평군,1.0,1.0,증평읍,상설장+5일장,92.0,1일+6일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,36.78339213,127.5829505,1.0,92.0,30440.0,330.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,95.0,1.0,1.0,1.0,2.0,12238.0,90.0,1.0,0.0,55.0,90.0,23.0,55.0,168.0,,법적단체,90.0,92.0,0.9782608695652174,77.0,83.69565217391305
문화관광형시장,2015,지리산나들이장터,1540.0,전남구례군,,,산동면,상설장,22.0,매일,농산물,Y,Y,35.31147064,127.4444997,3.0,224.0,18095.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,13582.0,22.0,0.0,0.0,40.0,22.0,0.0,40.0,62.0,,법적단체,22.0,22.0,1.0,7.0,31.818181818181817
문화관광형시장,2016,지리산함양시장,1540.0,경남함양군,1.0,1.0,함양읍,상설장+5일장,131.0,2일+7일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,35.51860401,127.7289887,4.0,195.0,28588.0,146.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,2.0,5289.0,139.0,13.0,7.0,20.0,139.0,10.0,20.0,169.0,,법적단체,110.0,131.0,0.8396946564885496,,
첫걸음기반조성,2023,지산유원지,153.0,광주동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.0,45.0,0.0,0.0,0.0,45.0,50.0,0.0,95.0,,,,,,,
문화관광형시장,2022,직지시장,220.0,충북청주시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5640.0,53.0,2.0,0.0,4.0,53.0,0.0,4.0,57.0,,법적단체,55.0,66.0,0.8333333333333334,,
디지털전통시장,2022,진보시장,75.0,경북청송군,0.0,1.0,진보면,상설장+5일장,110.0,3일+8일,"농산물,축산물,수산물",Y,Y,36.52833684,129.0464058,6.0,234.0,18000.0,76.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,4323.0,105.0,5.0,0.0,30.0,105.0,5.0,30.0,140.0,,법적단체,50.0,110.0,0.4545454545454545,,
문화관광형시장,2023,진부전통시장,210.0,강원평창군,1.0,1.0,진부면,5일장,105.0,3일+8일,"농산물,수산물,의류/신발,가정용품,기타소매업",Y,Y,37.63821679,128.5579259,4.0,348.0,32008.0,91.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,99.0,1.0,1.0,2.0,2.0,15747.0,103.0,4.0,0.0,0.0,103.0,0.0,0.0,103.0,,법적단체,103.0,105.0,0.9809523809523808,54.0,51.42857142857142
